Datetime,PJME_MW,log_electric_consumption,day_ofyr,roll_mean
2002-01-15,749371.0,13.526989466968185,15,13.524695826137455
2002-01-16,768234.0,13.551849653222,16,13.5237758034955
2002-01-17,765151.0,13.54782847895161,17,13.517293763715108
2002-01-18,769035.0,13.552891761106162,18,13.5127346161585
2002-01-19,766232.0,13.549240274928907,19,13.508161038568076
2002-01-20,707590.0,13.469620108889782,20,13.506033911956465
2002-01-21,778438.0,13.565044626750755,21,13.503942385991067
2002-01-22,756951.0,13.537053801130373,22,13.503107537783894
2002-01-23,755864.0,13.535616744798878,23,13.503716855373233
2002-01-24,734778.0,13.507323691755133,24,13.502854137348018
2002-01-25,724412.0,13.493115570287653,25,13.50369918865069
2002-01-26,673840.0,13.420747972989245,26,13.50356289804608
2002-01-27,639494.0,13.368432517627074,27,13.50261776563532
2002-01-28,707708.0,13.469786858224937,28,13.5009694541811
2002-01-29,696677.0,13.454077167698768,29,13.500127337004205
2002-01-30,685796.0,13.43833548638969,30,13.502004280712438
2002-01-31,729020.0,13.499456445456717,31,13.501954503010628
2002-02-01,711909.0,13.475705373237084,32,13.503375790507302
2002-02-02,687530.0,13.440860743934461,33,13.502951508619402
2002-02-03,686370.0,13.439172119907035,34,13.496769803044545
2002-02-04,781528.0,13.56900625673671,35,13.49347310363471
2002-02-05,838901.0,13.639847980870867,36,13.49177534574863
2002-02-06,791281.0,13.581408430188073,37,13.491338088670727
2002-02-07,773402.0,13.558554244135957,38,13.489211989479056
2002-02-08,739912.0,13.514286539190019,39,13.486722233286299
2002-02-09,665362.0,13.408086532429598,40,13.485360491069502
2002-02-10,642901.0,13.373746025580427,41,13.484758116735536
2002-02-11,740796.0,13.515480562731494,42,13.485274916146052
2002-02-12,789807.0,13.579543890798702,43,13.4857945874608
2002-02-13,767164.0,13.550455877571364,44,13.486151084712402
2002-02-14,796215.0,13.58762452885846,45,13.489530648765015
2002-02-15,759953.0,13.541011868244949,46,13.492228299232867
2002-02-16,644450.0,13.376152518832926,47,13.49441629475402
2002-02-17,645198.0,13.377312525414375,48,13.494222845133795
2002-02-18,742299.0,13.517507405940512,49,13.490328545632215
2002-02-19,747740.0,13.524810602949074,50,13.489985262669393
2002-02-20,712180.0,13.47608596743207,51,13.489055831286317
2002-02-21,685299.0,13.437610518357909,52,13.48704512986862
2002-02-22,697311.0,13.454986788217331,53,13.483612294124748
2002-02-23,662570.0,13.403881491638208,54,13.48063243614365
2002-02-24,648815.0,13.382902901121511,55,13.47725343590143
2002-02-25,718081.0,13.484337655037885,56,13.475854427097028
2002-02-26,703666.0,13.464059090743614,57,13.476224973946882
2002-02-27,753861.0,13.532963279862892,58,13.47389734675507
2002-02-28,786219.0,13.574990658556539,59,13.47200085675747
2002-03-01,756887.0,13.536969247829376,60,13.46691804957585
2002-03-02,683816.0,13.43544415456817,61,13.462204248203264
2002-03-03,615464.0,13.330131733862789,62,13.459455821362628
2002-03-04,774052.0,13.55939433377769,63,13.459596585568663
2002-03-05,817351.0,13.613823902144684,64,13.459658693623462
2002-03-06,747963.0,13.525108790492528,65,13.458280063190259
2002-03-07,702524.0,13.46243484330754,66,13.459773687004494
2002-03-08,680682.0,13.430850515719289,67,13.461100640083492
2002-03-09,605297.0,13.31347452564744,68,13.465379496404056
2002-03-10,618204.0,13.33457377905715,69,13.467150097600703
2002-03-11,748522.0,13.52585587452745,70,13.466022719162153
2002-03-12,739974.0,13.514370329427964,71,13.465448908654086
2002-03-13,727489.0,13.497354157638558,72,13.467257754382333
2002-03-14,690593.0,13.445305927773134,73,13.465325826782264
2002-03-15,665987.0,13.409025429812498,74,13.461578084757623
2002-03-16,596716.0,13.29919656729514,75,13.455405844728627
2002-03-17,647746.0,13.381253923183367,76,13.449428420398723
2002-03-18,743591.0,13.519246431474846,77,13.445541303319159
2002-03-19,719426.0,13.486208950819384,78,13.439875195644097
2002-03-20,742596.0,13.517907434230674,79,13.433702251233681
2002-03-21,711240.0,13.474765204569884,80,13.430376104873073
2002-03-22,786065.0,13.574794765193136,81,13.430453141614972
2002-03-23,696246.0,13.453458325144291,82,13.432390343190319
2002-03-24,628654.0,13.351336304842093,83,13.435822068467749
2002-03-25,706636.0,13.468270960812028,84,13.435286404527378
2002-03-26,740223.0,13.514706771134506,85,13.432553822003541
2002-03-27,714165.0,13.478869307060952,86,13.429605374200017
2002-03-28,707897.0,13.470053881866594,87,13.42643597290621
2002-03-29,636759.0,13.364146527017434,88,13.425474266071252
2002-03-30,578432.0,13.268076273330896,89,13.42585511851026
2002-03-31,551994.0,13.221292455634941,90,13.42607154244707
2002-04-01,660494.0,13.400743318876005,91,13.422157310047092
2002-04-02,687613.0,13.440981458653004,92,13.420372169396682
2002-04-03,681449.0,13.431976692395487,93,13.423979034965573
2002-04-04,704041.0,13.464591872080739,94,13.429598340539377
2002-04-05,718623.0,13.485092159829007,95,13.436927461737076
2002-04-06,666345.0,13.409562833415528,96,13.4380292016556
2002-04-07,609001.0,13.31957518872681,97,13.435764905239234
2002-04-08,693387.0,13.449343563860022,98,13.432865224634998
2002-04-09,681338.0,13.431813790929235,99,13.431352049841317
2002-04-10,665711.0,13.408610921412018,100,13.42860549074591
2002-04-11,672245.0,13.418378136394265,101,13.427159208273014
2002-04-12,673127.0,13.419689298104718,102,13.426354905801501
2002-04-13,600343.0,13.30525643752581,103,13.428273840742701
2002-04-14,580506.0,13.27165541598398,104,13.42917771166828
2002-04-15,707337.0,13.469262493263399,105,13.431151728005647
2002-04-16,795878.0,13.587201186748377,106,13.431391434395405
2002-04-17,869130.0,13.675247990297184,107,13.430924208027283
2002-04-18,873253.0,13.679980598105491,108,13.430281369382655
2002-04-19,810692.0,13.605643482911814,109,13.429666513811174
2002-04-20,653474.0,13.390058025486002,110,13.426658272579088
2002-04-21,579630.0,13.270145247923539,111,13.422443916230858
2002-04-22,677322.0,13.425902066588948,112,13.419858289346895
2002-04-23,685431.0,13.437803116463163,113,13.418611636765652
2002-04-24,685822.0,13.438373397819845,114,13.420143958720075
2002-04-25,692133.0,13.447533412664212,115,13.422560400693174
2002-04-26,671908.0,13.41787670537107,116,13.423112195126185
2002-04-27,593258.0,13.29338465924712,117,13.423703843308912
2002-04-28,583363.0,13.276564913081264,118,13.423080696323769
2002-04-29,664942.0,13.407455097789164,119,13.423323743347822
2002-04-30,678676.0,13.427899120345673,120,13.423733542801939
2002-05-01,669293.0,13.413977210345859,121,13.417632407967812
2002-05-02,692024.0,13.447375916079322,122,13.40845136490135
2002-05-03,660572.0,13.400861405330566,123,13.400087240368036
2002-05-04,592177.0,13.291560855665077,124,13.395499129871984
2002-05-05,566469.0,13.247177635975843,125,13.392573804948894
2002-05-06,669601.0,13.4144372915852,126,13.392192719447129
2002-05-07,711207.0,13.47471880565308,127,13.391587086492573
2002-05-08,712312.0,13.476271296658737,128,13.391237581974966
2002-05-09,682712.0,13.433828380518628,129,13.390915349722617
2002-05-10,684371.0,13.436255447221063,130,13.390465097034774
2002-05-11,589959.0,13.28780832194183,131,13.392341682539561
2002-05-12,584470.0,13.27846073265745,132,13.393702788540551
2002-05-13,715500.0,13.480736877978643,133,13.393768418737796
2002-05-14,670896.0,13.416369411392797,134,13.391621409878402
2002-05-15,672111.0,13.418178784436236,135,13.395200028742028
2002-05-16,690924.0,13.445785111172736,136,13.400825598222488
2002-05-17,712957.0,13.477176389022398,137,13.406344719594406
2002-05-18,602082.0,13.308148927639445,138,13.41532738886752
2002-05-19,573478.0,13.259474853874176,139,13.424772844777754
2002-05-20,665933.0,13.408944343861346,140,13.43207331715884
2002-05-21,678756.0,13.428016989970217,141,13.434844681424142
2002-05-22,679662.0,13.429350894754071,142,13.43691527015261
2002-05-23,683462.0,13.434926337404566,143,13.44414878013144
2002-05-24,708157.0,13.470421099505076,144,13.452643997205389
2002-05-25,616304.0,13.331495627274883,145,13.453988098838733
2002-05-26,584436.0,13.278402558604089,146,13.456368017891089
2002-05-27,626146.0,13.347338849726146,147,13.459875570541774
2002-05-28,750204.0,13.5281004485272,148,13.4656955253609
2002-05-29,783474.0,13.571493155798752,149,13.476838198624824
2002-05-30,807672.0,13.601911314492986,150,13.489167079383847
2002-05-31,849477.0,13.652376144977744,151,13.493934002930857
2002-06-01,771455.0,13.556033621151613,152,13.493778777969103
2002-06-02,694947.0,13.451590862646258,153,13.49525118174253
2002-06-03,723630.0,13.492035491013679,154,13.497798831319718
2002-06-04,753659.0,13.532695290050208,155,13.501751109184159
2002-06-05,872231.0,13.678809576066001,156,13.505699451758236
2002-06-06,866047.0,13.671694458589194,157,13.510268943687075
2002-06-07,710618.0,13.473890292954692,158,13.516097969716087
2002-06-08,630612.0,13.354446055407758,159,13.521154595821828
2002-06-09,644785.0,13.376672206876671,160,13.529313300855955
2002-06-10,842135.0,13.643695612914144,161,13.540464298755607
2002-06-11,916543.0,13.728364262782685,162,13.556458563065826
2002-06-12,949212.0,13.763387445688865,163,13.567061212475565
2002-06-13,789582.0,13.579258970488985,164,13.577256372521267
2002-06-14,709865.0,13.472830090093366,165,13.58584945284119
2002-06-15,627423.0,13.349376233295343,166,13.588356310974865
2002-06-16,615881.0,13.330809042035463,167,13.590383657990953
2002-06-17,743860.0,13.519608124065638,168,13.595785659333245
2002-06-18,758100.0,13.538570582044395,169,13.605323185638483
2002-06-19,772430.0,13.557296668761529,170,13.616741235021207
2002-06-20,804631.0,13.59813906621697,171,13.625035950799049
2002-06-21,815867.0,13.612006630465821,172,13.630945522088698
2002-06-22,774474.0,13.559939368230383,173,13.640962388383343
2002-06-23,798612.0,13.590630499794383,174,13.646426240799396
2002-06-24,979873.0,13.795178250412272,175,13.649810104066564
2002-06-25,1009509.0,13.824974631999895,176,13.65202770080518
2002-06-26,1042318.0,13.856957637078441,177,13.654717904608251
2002-06-27,1027375.0,13.842517563450802,178,13.653728400387322
2002-06-28,911246.0,13.72256817272061,179,13.653219598249839
2002-06-29,816514.0,13.612799337602059,180,13.656202771012849
2002-06-30,808428.0,13.602846900230434,181,13.660733383795229
2002-07-01,945138.0,13.759086227560314,182,13.665424034697562
2002-07-02,1037579.0,13.852400672766452,183,13.672813033595947
2002-07-03,1100265.0,13.911061617845572,184,13.68098118737322
2002-07-04,1021888.0,13.837162454699373,185,13.689438302490014
2002-07-05,940684.0,13.754362549204785,186,13.699231622721388
2002-07-06,734859.0,13.50743392305726,187,13.707413087966525
2002-07-07,708865.0,13.471420378357365,188,13.712046874669866
2002-07-08,896083.0,13.705788321595382,189,13.714363567424174
2002-07-09,988249.0,13.803689969268715,190,13.715366892939644
2002-07-10,923274.0,13.735681327502856,191,13.717256387489229
2002-07-11,778413.0,13.565012510639448,192,13.7115450848013
2002-07-12,771706.0,13.556358927457584,193,13.703640315713288
2002-07-13,712285.0,13.476233391201962,194,13.69702324698008
2002-07-14,702322.0,13.462147267300786,195,13.692967104371686
2002-07-15,914836.0,13.726500093220473,196,13.695138599243988
2002-07-16,952913.0,13.767278887808024,197,13.700589947048929
2002-07-17,978813.0,13.794095892031724,198,13.702626050290506
2002-07-18,1058488.0,13.87235203269544,199,13.70089991984357
2002-07-19,1025907.0,13.841087657329648,200,13.702502106846179
2002-07-20,881769.0,13.689685395923982,201,13.707343252557918
2002-07-21,852133.0,13.655497896914987,202,13.716148119752072
2002-07-22,1007791.0,13.823271364845438,203,13.726668403592825
2002-07-23,1064356.0,13.877880479388322,204,13.732084333010414
2002-07-24,888279.0,13.69704116181641,205,13.72779090723105
2002-07-25,823389.0,13.621184028986539,206,13.721181950235232
2002-07-26,757130.0,13.53729024819078,207,13.721214556663082
2002-07-27,728853.0,13.499227344566954,208,13.72264148643679
2002-07-28,859107.0,13.663648756654878,209,13.72593578762351
2002-07-29,1100994.0,13.911723966098688,210,13.731635532078458
2002-07-30,1098451.0,13.90941156353062,211,13.7351583167648
2002-07-31,1048352.0,13.862729965331377,212,13.739499354056061
2002-08-01,1068775.0,13.882023690772389,213,13.7434704422123
2002-08-02,1077242.0,13.889914629133498,214,13.744421901110014
2002-08-03,940315.0,13.753970204493562,215,13.746013222086956
2002-08-04,951684.0,13.765988325898517,216,13.750259479417727
2002-08-05,1042815.0,13.857434345287857,217,13.755453040126527
2002-08-06,876309.0,13.683474047446525,218,13.757504892339663
2002-08-07,767298.0,13.550630531619937,219,13.755532340162244
2002-08-08,779124.0,13.565925490619232,220,13.75708499235335
2002-08-09,803163.0,13.596312961121491,221,13.7617400443055
2002-08-10,781112.0,13.568473824430066,222,13.769610771792271
2002-08-11,823847.0,13.621740112039365,223,13.773389446572592
2002-08-12,1009674.0,13.82513806443803,224,13.769921600750065
2002-08-13,1076072.0,13.888827931963332,225,13.760641684530356
2002-08-14,1093929.0,13.90528636040645,226,13.752042256226696
2002-08-15,1087066.0,13.898992881831406,227,13.742097412795312
2002-08-16,1072652.0,13.885644644684003,228,13.72815988424681
2002-08-17,993094.0,13.808580601185554,229,13.71315325188664
2002-08-18,985513.0,13.800917596761373,230,13.6995075934127
2002-08-19,1067386.0,13.880723226813204,231,13.682735706999438
2002-08-20,1007164.0,13.822649018420591,232,13.663781461454123
2002-08-21,927748.0,13.740515423167354,233,13.660110389246217
2002-08-22,938019.0,13.751525483646754,234,13.666383402077388
2002-08-23,943801.0,13.757670617820377,235,13.668713368603772
2002-08-24,810195.0,13.60503023841596,236,13.667163075861252
2002-08-25,779610.0,13.566549073624092,237,13.66293391056782
2002-08-26,849061.0,13.651886311946845,238,13.656323023922466
2002-08-27,863395.0,13.668627571028141,239,13.649245165511093
2002-08-28,793552.0,13.58427434925261,240,13.642588667861446
2002-08-29,723440.0,13.491772891414362,241,13.63249962467151
2002-08-30,707667.0,13.469728923048732,242,13.618144778957733
2002-08-31,641710.0,13.37189176722323,243,13.604747357117612
2002-09-01,595035.0,13.296375506327143,244,13.59307168126576
2002-09-02,613365.0,13.326715470019037,245,13.582774229647603
2002-09-03,790708.0,13.580684025625137,246,13.574596140252696
2002-09-04,914630.0,13.726274890892723,247,13.566295809081742
2002-09-05,831648.0,13.631164553357976,248,13.55971712527146
2002-09-06,769045.0,13.552904764330963,249,13.553248266327685
2002-09-07,693882.0,13.45005719621396,250,13.547778658174176
2002-09-08,684631.0,13.436635285969475,251,13.54636871839017
2002-09-09,828157.0,13.626958028919594,252,13.545683551852886
2002-09-10,893093.0,13.702445997773161,253,13.542477810674752
2002-09-11,824715.0,13.622793151088196,254,13.53607319411012
2002-09-12,727273.0,13.497057201845669,255,13.532211730345821
2002-09-13,737128.0,13.510516833160557,256,13.531364591476564
2002-09-14,716162.0,13.481661677333772,257,13.53236534285241
2002-09-15,738657.0,13.512588951452972,258,13.533787674449812
2002-09-16,848934.0,13.651736723755787,259,13.534035894848627
2002-09-17,798300.0,13.590239745633891,260,13.538668705255676
2002-09-18,771670.0,13.55631227647946,261,13.536281048045485
2002-09-19,782616.0,13.570397433221068,262,13.532029831967511
2002-09-20,809783.0,13.604521589522108,263,13.532351106686267
2002-09-21,778833.0,13.565551924463833,264,13.532990034369607
2002-09-22,764796.0,13.547364410580128,265,13.535506341586865
2002-09-23,776169.0,13.562125558959126,266,13.53071105460378
2002-09-24,721652.0,13.48929830721846,267,13.525369073260654
2002-09-25,712228.0,13.476153363852221,268,13.515222464300193
2002-09-26,706482.0,13.46805300307515,269,13.508259700321373
2002-09-27,727777.0,13.497749961572355,270,13.50651699066303
2002-09-28,667782.0,13.411717051950523,271,13.504310797702102
2002-09-29,599185.0,13.30332567749397,272,13.499117978243524
2002-09-30,698321.0,13.456434161416455,273,13.490925057512014
2002-10-01,739574.0,13.513829623739815,274,13.481629798803167
2002-10-02,811988.0,13.60724084070949,275,13.476346846241999
2002-10-03,839163.0,13.640160245483097,276,13.472624778203215
2002-10-04,782927.0,13.570794739464448,277,13.468041920049775
2002-10-05,744534.0,13.520513798297152,278,13.461963934082025
2002-10-06,598611.0,13.302367250443055,279,13.453981828589281
2002-10-07,713104.0,13.47738255131212,280,13.444612185289193
2002-10-08,672220.0,13.418340946880218,281,13.439991253942335
2002-10-09,678633.0,13.427835759681278,282,13.438718076232325
2002-10-10,692637.0,13.448261331412096,283,13.43784341352299
2002-10-11,692971.0,13.44874343025458,284,13.43826240065516
2002-10-12,619249.0,13.336262732493621,285,13.4374490477993
2002-10-13,587239.0,13.283187170970672,286,13.434956686747295
2002-10-14,654397.0,13.391469479908087,287,13.433585229537668
2002-10-15,688532.0,13.442317073921185,288,13.43341271710102
2002-10-16,695297.0,13.452094371393493,289,13.433200868039725
2002-10-17,688367.0,13.442077404924708,290,13.430918070072877
2002-10-18,683060.0,13.434337982425141,291,13.426489032403433
2002-10-19,622845.0,13.342052970667021,292,13.424370875416255
2002-10-20,588313.0,13.285014398177667,293,13.42109040432291
2002-10-21,681969.0,13.432739481247056,294,13.424369857682192
2002-10-22,696379.0,13.453649331338212,295,13.42527026988006
2002-10-23,694997.0,13.45166280799085,296,13.42846795345581
2002-10-24,714819.0,13.479784642775925,297,13.430946531174508
2002-10-25,711390.0,13.474976081608265,298,13.432938032873079
2002-10-26,622769.0,13.341930942494418,299,13.434286014349336
2002-10-27,576612.0,13.264924875624406,300,13.434911227690794
2002-10-28,694956.0,13.451603813190289,301,13.43561770236692
2002-10-29,735200.0,13.507897850023614,302,13.437412155248657
2002-10-30,761711.0,13.543322497637725,303,13.438132629604485
2002-10-31,741290.0,13.516147190738634,304,13.439378548545973
2002-11-01,737843.0,13.511486343823487,305,13.441078665866897
2002-11-02,679193.0,13.428660607683527,306,13.441752813950194
2002-11-03,656181.0,13.39419194450293,307,13.443855331812973
2002-11-04,731311.0,13.502594092852467,308,13.44811723719025
2002-11-05,735184.0,13.507876087001165,309,13.451349086710541
2002-11-06,727403.0,13.497235935804772,310,13.454983995990753
2002-11-07,732357.0,13.504023378972091,311,13.457168728356056
2002-11-08,719626.0,13.486486911589791,312,13.458426270807646
2002-11-09,630185.0,13.35376870605441,313,13.458855035417342
2002-11-10,598971.0,13.302968461902218,314,13.462725642038121
2002-11-11,688117.0,13.441714160596769,315,13.467124822998349
2002-11-12,702563.0,13.462490355884356,316,13.46883315972047
2002-11-13,719981.0,13.486980101755156,317,13.46874984911832
2002-11-14,721928.0,13.489680689910605,318,13.46886612674496
2002-11-15,696076.0,13.453214128757471,319,13.466577652829699
2002-11-16,660613.0,13.40092347082482,320,13.465813618703331
2002-11-17,662879.0,13.40434774874142,321,13.465511408800726
2002-11-18,746560.0,13.523231267815202,322,13.468492116515325
2002-11-19,770987.0,13.555426791184118,323,13.471333127955964
2002-11-20,738839.0,13.512835314219329,324,13.476241667026216
2002-11-21,740437.0,13.514995831420446,325,13.482912870501819
2002-11-22,719982.0,13.486981490679733,326,13.488909081445962
2002-11-23,694056.0,13.450307927876198,327,13.49400349089214
2002-11-24,652197.0,13.388101942510769,328,13.502124001480174
2002-11-25,729006.0,13.4994372414096,329,13.509921288761864
2002-11-26,733487.0,13.505565153163397,330,13.517678344353707
2002-11-27,764195.0,13.546578271183687,331,13.52579014418119
2002-11-28,695280.0,13.452069921111342,332,13.532325959329198
2002-11-29,722226.0,13.490093388285196,333,13.536327252895171
2002-11-30,673470.0,13.420198730410624,334,13.541798197364328
2002-12-01,713296.0,13.477651760511726,335,13.545324432895175
2002-12-02,791862.0,13.582142413190345,336,13.547068942433299
2002-12-03,843500.0,13.64531518096816,337,13.549139521082832
2002-12-04,876796.0,13.684029633121686,338,13.552613599897766
2002-12-05,866240.0,13.671917285408073,339,13.558017125340873
2002-12-06,829958.0,13.629130376082797,340,13.561165617839563
2002-12-07,791071.0,13.581143002519346,341,13.562456712515262
2002-12-08,745114.0,13.521292505789539,342,13.563505205251275
2002-12-09,855047.0,13.658911717168294,343,13.565273108098959
2002-12-10,881712.0,13.689620751053955,344,13.565945885045307
2002-12-11,864566.0,13.669982925899298,345,13.56592908266543
2002-12-12,807515.0,13.601716909757814,346,13.563242252228962
2002-12-13,811306.0,13.606400573893835,347,13.566913598302813
2002-12-14,729167.0,13.49965806568855,348,13.570138317092074
2002-12-15,696062.0,13.453194015808899,349,13.573709915612147
2002-12-16,791122.0,13.581207470002159,350,13.572947029541819
2002-12-17,849753.0,13.652700998002263,351,13.571959114879421
2002-12-18,859524.0,13.664134026626364,352,13.565778702159895
2002-12-19,808676.0,13.603153621383735,353,13.555769045010232
2002-12-20,746486.0,13.523132141599318,354,13.551602323427389
2002-12-21,714734.0,13.479665724484542,355,13.55068191264313
2002-12-22,685294.0,13.437603222245933,356,13.548738229382678
2002-12-23,742869.0,13.51827499590742,357,13.548622816245677
2002-12-24,733142.0,13.505094686526828,358,13.546968508980331
2002-12-25,708813.0,13.471347018962605,359,13.545620471869317
2002-12-26,770556.0,13.55486761117911,360,13.54320605368637
2002-12-27,790472.0,13.580385514384478,361,13.541203479328033
2002-12-28,744303.0,13.520203488972689,362,13.539195490588119
2002-12-29,698221.0,13.456290950542494,363,13.54129047392841
2002-12-30,770258.0,13.554480802643212,364,13.544953501149001
2002-12-31,709463.0,13.472263624821421,365,13.547186450384826
2003-01-01,662489.0,13.403759232931085,1,13.547695682751156
2003-01-02,770850.0,13.555249081088485,2,13.548302016097875
2003-01-03,808842.0,13.60335887412353,3,13.55206736033375
2003-01-04,749169.0,13.5267198712267,4,13.557816672681454
2003-01-05,742710.0,13.518060937953441,5,13.564746606683231
2003-01-06,816344.0,13.612591113738606,6,13.571429710372472
